PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:51969,,,PART 35,Active,Part 35: Flight Engineer Certificates,English,"Air traffic control,Certification",2020-10-05T20:34:36.081Z,Civil Aeronautics Regulations,English,Part 35: Flight Engineer Certificates,,,Civil Aeronautics Board,true,"1954-11-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515891,1954,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,PART 35,991",1954-11-01,PDF,,,United States,,2020-10-05T20:18:10.296Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR35b.PDF,200483,urn:sha256:d17164612cbe0ed88476915b68b5999908ae4b1bb2a6541fab16941ccd8e9fab,1954,,dot:50942,,,,,https://doi.org/10.21949/1515891,991,,,,,,,,,,,CAR35b.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52077,,,PART 41,Active,"Part 41: CAR Amendment 41-8: Certification And Operation Rules\, Daily Flight Time Limitations For Flight Navigators",English,"Air traffic control,Certification",2020-10-05T20:34:48.887Z,Civil Aeronautics Regulations,English,"Part 41: CAR Amendment 41-8: Certification And Operation Rules, Daily Flight Time Limitations For Flight Navigators",,,Civil Aeronautics Board,true,"1956-04-25; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516096,1956,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,PART 41,991",1956-04-25,PDF,,,United States,,2020-10-05T20:20:24.894Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR41a8.PDF,138082,urn:sha256:06c130aad2d10216ae7332b7f71859cf0a012619a20c8b7fdff994f708597105,1956,,dot:50942,,,,,https://doi.org/10.21949/1516096,991,,,,,,,,,,,CAR41a8.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53337,,,Status List,Active,"Status: CAA Releases\, Manuals\, And Regulations",English,"Air traffic control,Manuals,Regulations",2020-10-06T16:59:17.978Z,Civil Aeronautics Regulations,English,"Status: CAA Releases, Manuals, And Regulations",,,Civil Aeronautics Board,true,"1954-07-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517551,1954,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Manuals,Regulations,Status List,993",1954-07-01,PDF,,,United States,,2020-10-06T15:41:08.722Z,,Tech Report,,Civil Aeronautics Board,application/pdf,STAT6.PDF,604275,urn:sha256:49c157faf63be6ad332bf879b0cb07d9cfaf8aae94467da777170c29f4c24e8a,1954,,dot:50942,,,,,https://doi.org/10.21949/1517551,993,,,,,,,,,,,STAT6.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52625,,,SR's,Active,"SR: Regulation No. SR-392d: Affects Part 3\, 4b\, 6\, 7\, 40\, 41\, 42\, 43: Display Of Experimental Exterior Lighting Systems Approved For Use On Aircraft",English,"Air traffic control,Regulations",2020-10-06T16:57:43.606Z,Civil Aeronautics Regulations,English,"SR: Regulation No. SR-392d: Affects Part 3, 4b, 6, 7, 40, 41, 42, 43: Display Of Experimental Exterior Lighting Systems Approved For Use On Aircraft",,,Civil Aeronautics Board,true,"1962-06-25; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517543,1962,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,SR's,993",1962-06-25,PDF,,,United States,,2020-10-06T15:26:16.319Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SN95a.PDF,207473,urn:sha256:8dd7adb03a794251e693a596ba03d1fed1a2668bd349078716229b3e35cc7e62,1962,,dot:50942,,,,,https://doi.org/10.21949/1517543,993,,,,,,,,,,,SN95a.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53323,,,Status List,Active,"Status: CAA Releases\, Manuals\, And Regulations",English,"Air traffic control,Manuals,Regulations",2020-10-06T16:59:16.822Z,Civil Aeronautics Regulations,English,"Status: CAA Releases, Manuals, And Regulations",,,Civil Aeronautics Board,true,"1956-07-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517777,1956,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Manuals,Regulations,Status List,993",1956-07-01,PDF,,,United States,,2020-10-06T15:40:51.064Z,,Tech Report,,Civil Aeronautics Board,application/pdf,STAT17.PDF,575370,urn:sha256:912abf0e30e5a8ae3ec0188864890d32912b1c52135af58b007ffea3ef768e04,1956,,dot:50942,,,,,https://doi.org/10.21949/1517777,993,,,,,,,,,,,STAT17.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53038,,,PART 610,Active,Part 610: Regulation No. 61-28: Designated Mountainous Areas,English,"Air traffic control,Regulations",2020-10-06T16:58:38.100Z,Civil Aeronautics Regulations,English,Part 610: Regulation No. 61-28: Designated Mountainous Areas,,,Civil Aeronautics Board,true,"1961-12-22; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517344,1961,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,PART 610,993",1961-12-22,PDF,,,United States,,2020-10-06T15:35:01.013Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR61a28.PDF,462071,urn:sha256:699d29ddadba556d246f27bf5fdae5e5782e9644d0eb09bdc0ea4bc680533e0a,1961,,dot:50942,,,,,https://doi.org/10.21949/1517344,993,,,,,,,,,,,SR61a28.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52121,,,PART 41,Active,Part 41: CAR Amendment 41-21: Cockpit Check List,English,Air traffic control,2020-10-05T20:34:55.470Z,Civil Aeronautics Regulations,English,Part 41: CAR Amendment 41-21: Cockpit Check List,,,Civil Aeronautics Board,true,"1948-05-19; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516052,1948,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,PART 41,991",1948-05-19,PDF,,,United States,,2020-10-05T20:21:17.362Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR41f21.PDF,42715,urn:sha256:4d79832c7334320751851a55e1a67e5b6603d51e2b07205911e074387d6a15ec,1948,,dot:50942,,,,,https://doi.org/10.21949/1516052,991,,,,,,,,,,,CAR41f21.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53086,,,PART 61,Active,Part 61: Amendment 61-9: Clearance Of Flights,English,"Air traffic control,Flight plans",2020-10-06T16:58:43.790Z,Civil Aeronautics Regulations,English,Part 61: Amendment 61-9: Clearance Of Flights,,,Civil Aeronautics Board,true,"1943-06-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516845,1943,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Flight plans,PART 61,993",1943-06-01,PDF,,,United States,,2020-10-06T15:36:01.008Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR61e9.PDF,252017,urn:sha256:2e4eadb33db1dfac71bc097adcf82f492071e30762ae8695114663d1266f43a7,1943,,dot:50942,,,,,https://doi.org/10.21949/1516845,993,,,,,,,,,,,SR61e9.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52849,,,PART 50,Active,Part 50: Amendment 50-1: Deletion Of Hangar Facilities Requirement,English,"Air traffic control,Training",2020-10-06T16:58:10.932Z,Civil Aeronautics Regulations,English,Part 50: Amendment 50-1: Deletion Of Hangar Facilities Requirement,,,Civil Aeronautics Board,true,"1958-02-15; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1516499,1958,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Training,PART 50,993",1958-02-15,PDF,,,United States,,2020-10-06T15:31:07.419Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR50m1.PDF,103390,urn:sha256:af9cf97e11c78897e8aed20e8be647974d06bf9c9dbf6d9c56fff0e792f71403,1958,,dot:50942,,,,,https://doi.org/10.21949/1516499,993,,,,,,,,,,,SR50m1.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51038,,,MULTIPLE PARTS,Active,"Parts 003\, 4b\, 5\, 6\, 7\, 13\,14\, 18\, 43: Release No. 61-12: First Federal Aviation Agency Airworthiness Review",English,"Air traffic control,Regulations",2020-10-02T17:39:11.701Z,Civil Aeronautics Regulations,English,"Parts 003, 4b, 5, 6, 7, 13,14, 18, 43: Release No. 61-12: First Federal Aviation Agency Airworthiness Review",,,Civil Aeronautics Board,true,"1961-06-08; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517419,1961,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,MULTIPLE PARTS,988",1961-06-08,PDF,,,United States,,2020-10-02T16:58:53.533Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C398.PDF,3019361,urn:sha256:c5256b931e5925fda257dac591a71ff262b4b6537ec220657a776741f3106885,1961,,dot:50942,,,,,https://doi.org/10.21949/1517419,988,,,,,,,,,,,C398.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:53023,,,PART 620,Active,"Part 620: Regulation No. 61-14: Revision Of Part 620 Of The Regulations Of The Administrator\, Security Control Of Air Traffic",English,"Air traffic control,Airspace (Aeronautics)",2020-10-06T16:58:36.120Z,Civil Aeronautics Regulations,English,"Part 620: Regulation No. 61-14: Revision Of Part 620 Of The Regulations Of The Administrator, Security Control Of Air Traffic",,,Civil Aeronautics Board,true,"1961-06-09; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517346,1961,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airspace (Aeronautics),PART 620,993",1961-06-09,PDF,,,United States,,2020-10-06T15:34:42.818Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR61a14.PDF,812357,urn:sha256:c7ec84da7ea98bbec6ede4b614fa08d0dad2f447d958f318cd8c24408a667235,1961,,dot:50942,,,,,https://doi.org/10.21949/1517346,993,,,,,,,,,,,SR61a14.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51580,,,PART 40,Active,Part 40: Air Carrier Operating Certification,English,"Air traffic control,Certification,Carriers",2020-10-02T17:40:18.469Z,Civil Aeronautics Regulations,English,Part 40: Air Carrier Operating Certification,,,Civil Aeronautics Board,true,"1942-11-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515910,1942,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,Carriers,PART 40,989",1942-11-01,PDF,,,United States,,2020-10-02T17:23:53.762Z,,Tech Report,,Civil Aeronautics Board,application/pdf,C180.PDF,1001349,urn:sha256:42311e63e988ce94327910019cdf599d7c662435014ca9c1b3acb3ca5a097506,1942,,dot:50942,,,,,https://doi.org/10.21949/1515910,989,,,,,,,,,,,C180.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52228,,,PART 04,Active,Part 04b: 4b-1: Miscellaneous Amendments,English,"Air traffic control,Airworthiness",2020-10-05T20:35:09.530Z,Civil Aeronautics Regulations,English,Part 04b: 4b-1: Miscellaneous Amendments,,,Civil Aeronautics Board,true,"1954-05-18; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515389,1954,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Airworthiness,PART 04,991",1954-05-18,PDF,,,United States,,2020-10-05T20:23:28.957Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR4b1.PDF,280316,urn:sha256:88301bc63ee9ddf583634a05283bc0fe712dffb5ba34a6dc84393efca06b496b,1954,,dot:50942,,,,,https://doi.org/10.21949/1515389,991,,,,,,,,,,,CAR4b1.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:52658,,,SR's,Active,"SR: Regulation No. SR-397: Affects Part: 18\, 25\, 42\, 43\, 45\, 49\, 54\, And 60: Authorization For The United States Forest Service To Deviate From The Civil Air SR: Regulations",English,"Air traffic control,Regulations",2020-10-06T16:57:48.864Z,Civil Aeronautics Regulations,English,"SR: Regulation No. SR-397: Affects Part: 18, 25, 42, 43, 45, 49, 54, And 60: Authorization For The United States Forest Service To Deviate From The Civil Air SR: Regulations",,,Civil Aeronautics Board,true,"1953-06-30; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1517511,1953,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Regulations,SR's,993",1953-06-30,PDF,,,United States,,2020-10-06T15:26:58.842Z,,Tech Report,,Civil Aeronautics Board,application/pdf,SR397.PDF,294837,urn:sha256:22bc9f4442d476dd27a52cd2775394221890506472d79b05618cec2d6f5c78a3,1953,,dot:50942,,,,,https://doi.org/10.21949/1517511,993,,,,,,,,,,,SR397.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:51849,,,PART 20,Active,Part 20: Pilot And Instructor Certificates,English,"Air traffic control,Certification",2020-10-05T20:34:19.958Z,Civil Aeronautics Regulations,English,Part 20: Pilot And Instructor Certificates,,,Civil Aeronautics Board,true,"1959-11-01; \,","Civil Aeronautics Regulations,https://doi.org/10.21949/1515651,1959,PDF,Tech Report,Civil Aeronautics Board,Civil Aeronautics Board,United States,Air traffic control,Certification,PART 20,991",1959-11-01,PDF,,,United States,,2020-10-05T20:15:44.945Z,,Tech Report,,Civil Aeronautics Board,application/pdf,CAR20A.PDF,19877,urn:sha256:7c3384681db3872224d1150a10d2457c73ff6c033632369b9ae26281458755a2,1959,,dot:50942,,,,,https://doi.org/10.21949/1515651,991,,,,,,,,,,,CAR20A.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
